ID_global	ID_construction	source	via	construction	contruction_type	surface_change	mode	occurring_sentence	hypoth_counterpart	counterpart_less_natural
327	22031	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	This was the very sort of legislation that Roosevelt himself had in mind	This was the very sort of legislation Roosevelt himself had in mind	0
328	22032	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	Now let us consider the prototype example of the infinite dimensional systems that we want to study, the KdV equation	Now let us consider the prototype example of the infinite dimensional systems we want to study, the KdV equation	0
329	22033	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	There was a surprised excitement in his voice that I should have found extremely flattering had not experience counselled me against a readiness to believe that here, at last, I was about to meet the perfect, that dream reader whom every novelist is convinced must exist somewhere, the one reader who has not only read everything that he has written, but read between the lines	There was a surprised excitement in his voice that I should have found extremely flattering had not experience counselled me against a readiness to believe that here, at last, I was about to meet the perfect, that dream reader whom every novelist is convinced must exist somewhere, the one reader who has not only read everything he has written, but read between the lines	0
330	22034	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	He also bought a huge square of pegboard for hanging up his tools, and lumber for his workbench, sandpaper and glue and assorted nails, levels and T squares and plumb lines and several gadgets that he had no idea how to use or what they were for	He also bought a huge square of pegboard for hanging up his tools, and lumber for his workbench, sandpaper and glue and assorted nails, levels and T squares and plumb lines and several gadgets he had no idea how to use or what they were for	0
331	22035	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	We turned into a dim little cul-de-sac called Craven Court Mews, and the apprehension that I certainly felt warred in me with a delicious sense of mixing on friendly terms well above my station	We turned into a dim little cul-de-sac called Craven Court Mews, and the apprehension I certainly felt warred in me with a delicious sense of mixing on friendly terms well above my station	0
332	22036	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	But many Republicans, such as Sen. Bob Packwood of Oregon, said that Bush should sign the bill because it had so many elements that the president had backed	But many Republicans, such as Sen. Bob Packwood of Oregon, said that Bush should sign the bill because it had so many elements the president had backed	0
333	22037	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	He attempts to fill out the essentially demographic data that he has from the enumerators' books by material from contemporary accounts	He attempts to fill out the essentially demographic data he has from the enumerators' books by material from contemporary accounts	0
334	22038	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	But it leads him to problems of evidence that he can in fact never satisfactorily overcome - despite his diligence in searching out new sources and his ingenuity is using known ones	But it leads him to problems of evidence he can in fact never satisfactorily overcome - despite his diligence in searching out new sources and his ingenuity is using known ones	0
335	22039	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	Edward had voiced the fear several times in the car on the drive home ; and each time, with dry mouth and a faith that she was far from feeling, Jane had said : don't worry, Eddie	Edward had voiced the fear several times in the car on the drive home ; and each time, with dry mouth and a faith she was far from feeling, Jane had said : don't worry, Eddie	0
336	22040	BLFF-corpora	JGrafmiller	optional-that-relativizer	that_realised	syllabic	written	Essentially this imposed two conditions : First, international law had to recognize and be compatible with an international political system in which a number of states were competitive, suspicious, and opportunistic in their political alignments with one another ; second, it had to be compatible with the value system that they shared	Essentially this imposed two conditions : First, international law had to recognize and be compatible with an international political system in which a number of states were competitive, suspicious, and opportunistic in their political alignments with one another ; second, it had to be compatible with the value system they shared	0
337	31000	LCC	self-extracted	cataphora	pronoun_first	word_order	mixed	Even though they have been set free from the control of the Evil One, Christians are nevertheless engaged in the fierce battle that is waged by Satan against the kingdom of light	Even though Christians have been set free from the control of the Evil One, they are nevertheless engaged in the fierce battle that is waged by Satan against the kingdom of light	0
